1	8
1	14
1	25
1	31
1	36
1	41
1	59
1	63
1	64
1	67
1	71
1	75
1	78
1	83
1	96
2	11
2	14
2	18
2	22
2	23
2	26
2	33
2	42
2	53
2	54
2	57
2	82
2	86
2	100
3	8
3	12
3	15
3	16
3	19
3	20
3	22
3	24
3	25
3	37
3	72
3	81
3	89
3	98
4	7
4	10
4	11
4	15
4	20
4	43
4	47
4	57
4	63
4	76
4	93
4	94
4	97
5	6
5	9
5	16
5	17
5	20
5	30
5	31
5	32
5	52
5	72
5	77
5	78
5	79
6	9
6	19
6	24
6	51
6	55
6	56
6	57
6	61
6	64
6	77
6	86
6	89
7	12
7	26
7	34
7	43
7	47
7	49
7	51
7	54
7	76
7	83
7	95
7	100
8	21
8	36
8	37
8	39
8	41
8	46
8	65
8	66
8	93
9	18
9	22
9	35
9	56
9	80
9	86
9	88
9	92
9	97
10	16
10	36
10	38
10	43
10	50
10	54
10	65
10	69
10	82
11	18
11	23
11	27
11	31
11	55
11	66
11	70
11	98
12	19
12	27
12	35
12	38
12	50
12	79
12	89
12	95
13	17
13	23
13	33
13	37
13	76
13	79
13	84
13	85
13	97
14	33
14	37
14	46
14	55
14	75
14	85
14	93
15	18
15	22
15	29
15	31
15	34
15	86
15	95
16	24
16	27
16	39
16	59
16	60
16	81
17	30
17	41
17	43
17	53
17	55
17	74
17	90
18	26
18	76
18	80
18	87
18	91
19	40
19	48
19	56
19	84
19	91
19	92
20	24
20	27
20	46
20	60
20	88
21	33
21	56
21	66
21	77
21	87
21	90
21	96
22	27
22	35
22	45
22	73
23	43
23	62
23	65
23	70
23	100
24	35
24	47
24	60
24	85
25	41
25	45
25	48
25	64
25	74
25	90
26	29
26	66
26	68
26	84
26	91
27	44
27	45
27	74
28	30
28	31
28	43
28	50
28	54
28	76
28	87
28	98
29	40
29	44
29	56
29	79
29	88
29	99
30	34
30	48
30	56
30	58
30	86
31	35
31	68
31	100
32	39
32	52
32	55
32	71
32	78
32	94
32	97
33	39
33	41
33	70
33	71
34	49
34	53
34	68
34	72
35	72
35	98
36	40
36	48
36	67
36	74
37	39
37	59
37	78
38	47
38	49
38	50
38	63
38	91
39	41
39	62
40	51
40	52
40	89
40	99
41	57
42	44
42	53
42	63
42	69
42	80
42	92
43	92
44	45
44	54
44	58
44	73
45	53
45	61
45	73
46	62
46	64
46	65
46	75
47	82
47	83
47	96
48	74
48	90
49	69
49	80
49	84
50	70
50	87
51	55
51	67
51	94
52	69
52	98
52	100
53	80
54	81
57	58
57	82
58	77
58	92
58	99
59	84
59	85
59	93
60	61
60	62
60	88
61	75
61	77
61	96
62	71
62	93
63	68
63	81
64	83
64	94
65	67
65	96
66	83
66	87
67	68
67	85
68	99
69	70
69	89
70	91
71	75
71	97
72	78
72	81
73	88
73	99
79	95
82	90
94	95
